Actual,Predicted
17.429,16.16358
18.306,16.61786
28.279,26.146698
12.345,12.27736
26.688,24.305096
23.122,22.280815
19.814,20.18003
21.079,23.893248
25.265,24.133305
17.293,19.605555
19.537,18.276714
27.416,25.539715
24.151,21.705008
16.239,17.523205
29.567,27.922688
14.048,13.880174
20.789,22.481089
20.299,19.905388
17.419,17.078848
22.774,23.9664
19.782,21.478094
25.576,27.786444
26.727,24.844227
20.569,20.901747
15.485,14.257172
25.757,26.177559
24.942,23.13682
18.918,21.156313
25.625,24.65975
13.378,14.207936
22.156,20.192888
21.78,21.128426
14.542,17.258066
14.75,16.143082
21.324,21.64067
23.995,23.226389
16.528,17.631035
19.437,20.645449
14.019,15.181332
20.436,20.630238
17.601,15.598059
28.302,25.16082
21.153,21.362402
26.933,25.042658
24.086,21.474178
23.511,23.42567
31.045,28.724642
23.627,22.72339
17.775,21.596779
19.77,23.064657
22.344,22.072735
26.561,26.882471
19.218,17.731703
34.204,29.110062
23.901,24.37545
15.887,15.659451
26.349,24.393513
20.734,20.496664
19.193,18.399607
15.273,15.733676
28.077,27.424793
24.639,24.575994
25.098,23.025732
13.383,13.858328
19.782,19.971413
16.174,16.995888
18.828,19.634623
21.622,22.376526
20.824,18.75552
22.609,22.010244
22.327,24.340555
23.483,22.186918
14.615,16.82194
24.726,22.913109
22.225,21.788563
15.622,17.063904
21.957,20.750801
18.124,17.758772
22.112,21.077044
17.685,18.386724
20.959,20.612709
21.444,20.30673
22.958,22.727636
25.275,22.575987
20.912,22.554922
15.26,16.32593
15.552,17.693268
24.904,24.101242
21.09,20.53627
17.604,17.615837
12.401,15.546814
21.88,22.74227
23.417,21.549513
29.585,26.541449
21.469,20.592937
29.02,29.651154
17.028,16.775263
20.96,21.226128
20.291,21.703104
22.578,23.73499
24.326,23.20858
24.553,22.15212
18.527,18.909773
14.973,14.455338
23.017,23.830143
26.408,27.035215
24.782,26.71246
22.789,23.869854
22.598,25.983505
17.442,17.057934
22.628,23.937155
14.799,15.614479
23.389,22.787806
27.37,26.693758
18.506,17.447546
23.772,24.249884
15.905,17.485788
20.915,20.769718
21.652,23.81387
23.598,23.70575
25.44,25.12492
22.527,21.99735
24.719,25.837708
25.517,25.439411
26.827,26.687979
28.657,28.503376
14.309,13.920922
21.825,23.240896
19.272,19.25666
15.721,15.709614
22.791,25.04715
23.95,22.22749
21.831,19.16411
26.27,28.376324
20.269,18.790314
23.268,22.510775
21.126,21.14625
20.127,19.848492
19.277,20.95946
21.427,21.215607
26.029,24.185535
23.166,24.102026
26.244,24.772148
22.492,22.306717
18.872,17.92102
22.885,24.412178
24.068,24.80954
24.951,24.86791
22.96,22.73984
19.809,20.735798
25.471,27.599514
21.075,23.038408
23.41,22.3261
19.44,20.170506
17.339,15.506568
25.48,24.290041
23.367,21.934113
21.692,22.17268
16.334,18.107273
29.029,25.998178
18.111,19.008286
32.035,29.031492
23.354,23.71519
27.063,25.168299
21.012,21.582096
23.167,23.279694
17.398,16.900908
18.03,16.844877
26.156,24.621334
23.256,22.845692
19.829,21.228928
22.155,20.501654
20.445,20.129135
28.112,22.730127
26.13,24.609735
14.707,15.410679
14.658,16.504
14.111,16.85358
19.644,19.185015
20.957,21.4273
18.172,19.509151
17.039,17.749472
21.212,21.709236
15.396,15.574159
23.975,24.445726
21.992,21.038673
15.717,16.039978
20.907,22.51765
19.881,23.084995
18.688,19.132584
21.959,23.197588
12.514,15.452723
22.232,19.935228
21.998,25.317438
17.151,20.410866
23.268,23.480505
14.811,13.165888
20.641,21.084368
20.741,21.089174
22.934,21.22245
14.811,17.28068
17.679,19.49845
18.059,17.200773
21.133,20.971237
16.048,15.880908
22.641,23.180445
25.165,25.05563
20.5,21.20714
23.999,24.728182
20.866,21.00281
25.167,23.701183
20.494,20.843819
19.105,19.907547
30.025,28.612011
22.375,23.66615
20.251,20.649971
18.253,19.58025
27.303,24.077396
19.4,17.713182
18.906,20.473366
20.714,22.850895
18.915,20.13641
21.682,23.458422
16.977,17.647633
21.606,23.220425
21.943,19.520418
21.643,22.898813
25.044,22.432081
21.197,24.404488
23.896,24.387606
22.929,21.540426
24.463,22.527441
20.575,20.978134
27.84,26.156027
23.674,23.46438
19.714,20.870028
15.408,15.2446
18.707,18.56914
19.161,19.02245
20.435,22.324982
21.367,22.02013
18.379,18.4487
30.447,26.252209
23.286,23.06469
22.919,21.386284
17.961,20.677568
23.953,24.788752
30.259,27.422352
22.495,23.885944
14.824,17.039553
15.068,14.664983
17.714,17.745584
18.272,16.295042
18.06,19.053883
26.7,25.928926
21.308,17.880812
15.655,15.688514
22.322,26.539135
24.659,24.162428
14.032,14.082938
19.494,20.438864
20.397,24.112673
17.806,19.793968
24.054,24.430805
23.747,22.45502
23.028,22.777401
30.1,26.856075
23.352,21.809717
17.725,18.049957
19.552,20.64455
16.334,19.011974
17.538,16.12169
18.94,19.154493
22.081,23.249264
20.429,22.763895
15.99,17.129827
19.672,20.758228
22.252,20.42769
23.802,23.012072
24.015,23.858564
21.22,21.363308
17.784,20.186195
21.428,20.948593
17.602,17.267124
23.392,23.124214
18.638,19.098686
32.225,30.889551
18.527,17.608665
25.504,23.989529
12.925,14.024716
18.888,17.89778
22.877,23.888796
22.083,23.067133
27.375,24.606766
16.697,16.899088
11.907,12.100797
19.871,19.269547
21.088,19.09099
29.66,28.963486
19.298,19.546755
26.601,23.789146
16.226,17.90096
21.671,22.452572
28.972,29.072498
17.823,17.37921
23.157,21.57419
20.671,20.10923
18.358,21.872673
20.38,23.142672
21.912,21.748905
19.296,19.798534
18.005,19.888805
21.304,20.311255
22.341,20.710186
22.766,22.787523
22.89,23.428715
17.01,17.055906
26.532,26.761248
25.439,24.66753
18.458,17.688189
19.316,19.14341
15.517,16.768595
18.61,19.726225
18.607,17.49844
13.206,14.678493
18.945,19.115696
24.443,23.55323
24.784,23.803282
20.473,18.59218
27.081,26.103113
18.023,20.315512
17.651,17.05306
14.964,14.454673
20.767,16.918715
23.154,24.048494
22.579,23.574139
18.867,20.70008
21.73,23.478384
17.845,17.459293
23.673,25.101385
23.313,21.233406
23.639,23.108027
28.18,26.148323
21.789,19.355251
32.262,26.881948
15.001,16.59842
16.953,16.399755
17.942,17.93784
20.049,21.754656
22.638,24.948265
26.392,25.88951
24.543,24.19891
14.612,14.700957
18.808,20.966955
27.159,22.695583
20.551,20.959574
15.421,16.02678
25.631,24.496302
18.554,18.855196
20.906,20.869865
20.19,17.913805
20.314,19.752464
23.155,22.481754
21.268,18.824411
21.362,21.256376
19.95,19.650341
19.911,19.535877
21.613,23.668547
18.081,18.162992
21.905,21.278643
19.415,23.205954
27.432,27.746855
20.714,20.899807
24.173,23.42017
25.227,27.642845
18.465,19.549145
23.437,20.629374
20.187,19.989
24.359,23.67782
29.388,26.187689
25.041,24.182495
19.528,18.466742
14.672,15.376202
23.545,26.088907
15.874,15.857614
28.53,26.819696
10.836,11.532267
20.062,19.880032
19.623,19.140532
23.679,24.669458
13.686,12.636795
22.68,24.207167
18.757,19.047852
22.587,26.904284
23.065,24.766003
25.017,26.31999
18.937,17.608696
15.147,16.255894
22.558,22.747616
21.213,23.427364
24.286,25.331234
20.674,22.016325
26.609,26.476604
28.229,25.552765
18.75,15.718099
23.952,23.59504
24.747,24.336422
23.432,22.093998
18.573,17.088926
22.193,20.26261
21.765,22.156616
16.896,15.906967
23.427,29.028788
20.889,22.634
19.984,23.14036
18.256,18.426462
19.332,18.080633
26.924,23.380373
20.943,19.518835
28.345,28.913883
23.527,23.154083
19.376,19.185713
22.107,21.415981
26.555,23.450495
21.821,23.619522
13.893,15.483351
20.652,22.799604
21.469,20.70121
17.617,16.585842
20.814,19.212158
29.191,27.539791
27.74,28.280561
15.432,17.196463
21.958,21.101574
29.219,25.497519
14.506,15.322427
19.815,21.915419
20.567,17.979956
22.049,21.39876
23.452,24.38759
15.043,14.360218
19.874,20.719841
20.645,20.476685
20.305,18.428394
10.577,11.127395
23.619,21.359087
17.315,17.383705
24.493,24.671776
21.339,20.715162
14.723,14.5834
17.599,18.545366
24.398,24.18989
22.328,22.323898
19.889,19.793806
23.885,23.128593
32.49,27.644796
15.161,15.71367
18.309,21.48799
12.811,13.676544
14.442,15.467851
21.407,21.12122
23.429,24.724386
16.749,17.237352
23.583,26.61299
21.083,20.926567
18.378,19.266212
18.559,19.884846
17.787,17.860407
15.227,14.906675
27.299,25.861158
22.886,22.859047
17.038,17.470291
12.892,13.27572
22.797,22.053427
29.264,28.294529
25.924,23.595224
14.802,16.660683
13.746,13.879673
22.981,24.627287
23.875,23.260748
19.073,18.375248
20.1,18.826706
23.365,22.083595
16.966,17.165117
21.813,21.270933
32.248,30.649248
19.237,21.08902
22.942,24.695034
25.374,26.759502
24.986,23.520576
16.6,16.615839
21.743,23.274065
21.169,19.786728
24.667,24.33281
10.842,10.190925
21.835,22.715765
19.418,19.361412
13.771,13.213965
19.576,20.365194
18.084,17.454298
24.46,25.886269
15.623,15.47918
25.339,23.934326
17.856,19.011845
15.23,16.452389
19.908,18.338514
19.322,19.162157
14.666,15.238139
19.326,18.891283
21.283,22.225637
24.053,24.01012
27.181,23.849827
22.488,23.767986
16.177,18.752998
23.11,21.35841
26.921,24.223328
26.199,24.382069
24.984,23.74944
23.49,22.919245
27.756,28.050293
16.971,17.301497
20.634,22.281021
18.857,20.331373
31.135,28.883839
20.436,20.324183
27.378,30.114357
11.977,14.1330595
23.809,23.85633
16.442,16.876322
16.817,15.240762
24.289,22.521952
21.24,21.370516
15.442,15.178107
13.937,16.40278
15.172,14.777858
22.564,21.978014
21.389,21.68298
23.828,26.416769
21.221,20.824652
24.919,24.522728
20.403,23.487106
25.262,24.542149
14.467,13.580656
25.618,21.286028
26.176,24.097643
19.306,19.149998
21.566,22.541689
28.403,26.938086
23.128,22.176851
21.445,21.28042
17.582,18.034279
18.199,18.871008
17.167,17.500208
20.212,23.309996
14.749,14.124628
18.862,19.763731
20.231,20.325546
20.792,22.058578
19.874,19.580173
19.255,16.58228
19.362,17.33669
22.863,24.708214
18.925,20.975134
24.462,23.419216
19.755,20.572521
26.052,25.731342
22.317,23.039845
24.638,25.01665
21.552,22.788286
24.422,21.898138
15.717,16.675749
20.175,20.171465
20.317,19.75821
23.483,26.282228
20.731,20.530529
16.703,16.954964
14.044,16.141275
21.394,20.814419
20.45,21.529163
18.343,19.83759
24.831,25.09982
15.817,18.074541
18.451,19.631493
18.646,19.30014
26.739,27.292936
22.524,23.408932
26.0,23.300358
21.124,21.546013
16.607,17.720915
20.296,19.210909
27.056,24.116753
17.818,18.780005
21.858,21.47579
21.507,20.520481
27.869,26.851105
19.324,17.878439
20.353,19.781809
27.832,23.726892
16.312,17.082478
13.294,13.4660635
16.529,19.045572
24.303,26.12025
19.497,18.475412
26.689,24.048801
23.518,25.892244
17.802,20.938543
21.493,22.81463
21.551,23.301788
24.615,23.513594
11.338,11.4646015
21.615,21.05669
21.208,22.555496
22.91,22.402054
21.453,20.624638
17.466,19.240791
22.169,23.687958
22.962,22.643744
13.322,14.318152
29.528,28.121449
25.849,27.937426
17.817,19.567598
24.812,25.289125
19.395,18.718151
12.353,12.41673
23.078,24.114014
21.289,20.233467
18.076,18.456001
27.207,28.265154
23.757,23.077614
16.748,19.831713
15.713,17.224237
19.35,18.046824
24.991,23.84411
22.246,22.641115
20.721,23.56689
18.636,20.063885
19.47,18.661354
17.597,18.393076
24.518,26.145607
20.407,20.034464
21.815,20.737465
23.325,22.525282
20.347,19.61697
18.118,19.140554
25.884,23.552546
15.049,15.885185
24.387,24.775501
28.729,25.860437
29.569,30.475588
16.256,16.530258
18.684,18.497318
23.26,26.180948
17.72,16.69004
18.343,20.425507
19.199,20.08294
21.928,21.220255
13.543,13.814149
17.729,19.640982
25.425,25.429096
18.431,19.263361
24.16,26.195377
22.949,22.677948
20.448,17.840958
24.115,24.993965
27.8,24.560844
18.628,20.46146
15.356,15.628237
18.644,19.314114
27.76,27.776293
19.583,19.324066
20.519,19.307365
19.162,18.974548
16.969,15.630985
21.785,23.049202
25.479,28.275656
25.393,23.135092
18.853,17.69596
26.663,23.56431
18.259,21.128351
23.305,23.440186
18.506,21.97564
24.853,26.096468
24.022,22.256012
16.218,18.017984
15.337,15.304255
18.892,21.88915
22.245,24.062534
25.5,25.895855
18.225,19.592142
19.254,19.61996
19.816,19.026129
23.138,22.21443
16.827,17.448088
23.029,20.687586
27.889,26.362703
12.476,11.215843
16.926,17.321825
18.029,17.76437
19.85,21.530146
23.211,22.45791
17.98,19.280836
17.434,17.509623
15.938,16.64894
24.868,24.26395
20.533,20.90508
19.643,19.042124
21.757,23.658407
26.436,23.058199
29.915,27.680574
17.996,17.640526
19.352,17.766224
23.901,25.066748
29.807,27.391972
20.326,23.018286
26.318,25.435492
21.514,19.889198
23.67,22.740845
25.905,27.50454
22.918,22.51362
20.324,22.420298
18.042,19.49087
20.896,20.003366
18.577,18.056915
29.351,30.857298
29.266,28.361776
20.76,18.871906
24.168,23.474453
18.233,17.487492
20.737,19.812132
23.747,24.380703
29.772,27.534288
12.009,13.157694
15.833,16.74341
22.614,23.042484
24.709,24.44267
28.546,26.175907
20.749,22.77187
16.953,20.659277
30.331,27.489058
20.31,21.046356
17.355,17.004696
24.722,25.69477
23.567,25.513542
22.954,20.99933
22.161,20.704792
19.806,18.251402
19.136,18.48658
24.241,24.530594
22.894,22.9604
22.718,20.906109
24.682,25.437479
20.24,20.616385
20.097,22.566732
18.61,19.47536
15.363,15.722456
14.655,15.028792
24.857,24.350357
20.498,19.776197
22.942,24.805948
25.398,25.58142
26.161,26.906115
18.558,20.11651
17.459,18.215012
21.266,23.332228
23.299,23.770554
24.641,23.931704
21.014,20.558565
19.254,18.889107
27.195,29.672863
18.803,20.671577
15.49,14.864599
18.758,17.861586
24.125,23.715858
19.785,19.429314
13.337,13.536718
22.544,22.840857
22.173,22.00045
24.59,24.807001
21.238,19.413916
17.469,19.227016
25.335,23.325033
14.946,15.301532
24.175,24.989777
13.877,14.08272
16.205,15.642805
16.958,16.66095
20.686,21.221472
26.527,24.701897
13.388,17.98489
17.926,19.197275
20.338,23.683826
21.525,22.027388
21.363,23.700523
17.851,16.518364
23.701,26.952597
21.018,19.635494
27.273,25.450413
24.159,24.88934
18.763,17.653122
12.1,12.075052
24.647,26.052237
19.042,19.466513
30.304,26.884535
12.96,13.884427
21.79,22.348682
22.797,23.58511
23.05,21.469671
21.964,26.351484
21.667,22.697826
19.077,20.847412
22.557,25.34751
15.317,16.186785
27.004,25.215302
22.479,22.028002
25.313,27.35134
22.743,22.47923
16.092,17.26346
21.077,19.140013
27.737,24.99864
26.594,23.193802
14.278,16.972153
25.17,26.544178
13.598,14.228912
20.543,23.487896
18.858,17.474926
23.646,23.321802
19.165,22.597363
20.005,20.874277
15.806,17.5143
22.774,21.944727
19.22,19.54324
24.335,23.96704
15.028,15.352044
14.478,16.273657
24.07,25.73822
24.011,24.017965
19.973,21.728292
22.123,22.105433
11.568,12.042843
22.07,22.45951
18.041,20.013037
21.136,21.035395
20.893,25.12876
16.644,16.86744
21.771,22.07093
19.409,18.436436
19.795,18.789883
20.381,20.145449
19.95,21.296137
21.48,21.616343
15.752,15.588807
23.789,22.043335
23.423,22.682823
24.052,23.993305
25.432,25.842701
20.966,21.4197
16.046,17.83312
24.153,25.131397
29.721,28.772934
18.052,19.874367
23.969,22.630005
18.877,20.331991
22.6,22.802647
18.847,21.744284
17.855,18.531054
17.082,16.52075
24.487,24.287785
14.174,13.51815
21.109,20.82219
14.13,15.562022
19.782,21.240137
21.886,24.876892
19.875,19.506151
25.86,28.260988
19.456,22.071217
25.025,27.059597
18.236,20.042883
27.011,24.869587
17.621,15.478396
25.025,25.25244
26.754,27.517342
25.576,26.521297
19.644,19.103977
21.674,22.727634
22.668,25.343243
23.03,25.82022
16.151,16.471552
23.365,24.375435
21.125,21.335653
15.142,15.091544
20.779,18.010963
23.908,23.198692
12.944,13.27295
19.832,19.790674
23.514,26.534378
20.979,26.058058
20.057,20.657972
19.377,18.68011
23.108,22.94537
25.733,27.839981
24.717,25.618208
18.339,20.740795
13.511,14.322242
21.616,19.941542
18.17,19.054007
21.828,22.002007
26.475,27.582132
15.658,17.629215
22.251,22.521042
21.467,21.840567
13.921,15.516531
24.773,27.600737
19.187,21.154467
23.731,22.007662
23.531,22.210531
28.531,27.133707
15.418,16.19118
25.638,24.393295
24.653,27.863556
25.144,26.475822
25.952,23.90548
22.786,22.735277
26.791,24.67177
24.104,21.647802
21.785,24.16928
21.707,21.29388
16.476,15.835411
23.098,22.096634
19.325,20.498547
26.213,24.217865
19.841,20.319576
18.395,18.214674
17.597,17.547874
17.823,18.210587
26.587,23.379187
17.418,16.349203
23.112,20.196926
19.991,19.781809
21.034,20.659079
29.466,26.977911
23.706,23.911535
26.004,24.718325
12.325,14.799313
19.459,18.980341
16.088,15.719917
18.861,18.262356
17.701,17.347929
26.453,25.988022
22.249,21.198227
21.114,21.153786
20.83,19.511192
26.108,27.441166
21.698,20.008633
21.337,21.76176
24.372,22.372166
21.162,21.299732
11.834,12.388584
22.91,21.934988
20.279,18.725645
28.788,26.870499
18.859,17.681503
11.092,11.340693
19.356,20.879698
21.912,25.31868
27.449,27.359615
26.0,24.743141
22.311,23.384682
29.153,27.886936
20.358,21.782406
16.837,16.917484
20.38,20.691446
29.274,27.164213
19.528,20.150331
15.658,15.949526
16.923,18.214552
18.771,18.54389
20.616,18.427145
20.24,22.985373
23.126,23.215979
15.856,15.2413225
24.299,24.343159
14.595,17.407448
27.111,27.469994
19.396,19.92402
20.713,20.161959
26.556,25.836422
12.86,14.089267
18.78,19.632195
20.396,21.015385
20.691,22.260798
12.049,12.498157
23.956,24.070272
25.844,25.170876
27.532,23.752598
27.76,28.50737
22.755,24.322046
17.028,17.717892
17.61,17.339708
22.212,22.90877
24.773,26.386435
16.67,17.683355
22.579,22.359009
20.529,22.311537
24.933,24.636353
16.58,18.2945
22.992,20.224598
24.947,22.645704
22.802,22.429146
20.537,22.215593
11.172,13.040148
21.723,19.872156
25.804,27.193121
18.615,19.41652
22.623,23.719452
22.378,20.815674
20.522,22.742825
19.44,20.095682
15.45,14.206392
21.676,20.399153
19.831,19.535357
16.382,15.938841
22.021,22.994194
19.238,22.57292
17.519,19.733355
22.512,25.695837
25.186,25.748224
26.64,24.273664
21.311,20.221472
16.19,17.421204
25.0,22.257599
20.171,19.71443
13.391,13.409597
26.473,27.290354
22.695,25.356972
20.342,20.562063
24.97,26.66696
17.75,19.518658
19.59,19.601452
19.592,20.778223
19.753,20.34679
26.916,26.907413
15.922,14.915944
23.377,23.702406
17.488,17.538183
26.737,26.714794
18.934,19.569323
21.347,21.675737
15.739,18.13039
17.354,19.493483
25.668,20.671455
16.957,18.466793
22.95,20.765839
21.281,21.35524
19.738,22.229952
22.97,25.5414
21.079,19.935423
16.987,16.60845
17.657,18.539108
19.786,19.276855
16.563,15.424932
20.474,21.466862
19.53,20.15594
15.6,15.727324
21.85,23.466303
23.845,23.464363
17.917,18.736036
20.404,19.903236
26.259,25.37858
22.81,21.050518
23.376,23.266285
23.212,24.346485
19.068,19.256239
21.014,21.69303
18.919,18.493141
22.162,22.777596
22.147,23.788292
20.815,23.714195
19.54,19.373392
24.635,26.44988
18.273,17.41581
22.971,22.034983
11.693,15.222613
19.812,19.560505
19.639,20.099873
13.945,14.16725
16.573,18.010841
24.019,23.663523
18.345,16.900879
19.331,18.560125
24.742,23.339657
21.842,20.386003
23.736,22.291851
19.15,17.836014
16.316,18.779154
20.809,19.8554
16.537,14.685056
35.1,30.32975
23.031,23.49743
20.822,21.688162
18.023,17.786057
24.146,28.185066
19.315,18.86296
25.604,25.91752
18.098,19.08151
25.471,24.30397
28.019,25.895042
20.456,24.322369
15.243,15.355916
19.983,18.428778
15.801,16.148615
26.482,27.059206
19.618,19.70411
19.391,19.742851
23.996,21.265947
29.158,29.33456
14.312,14.280106
19.876,21.604502
24.307,24.368044
16.351,15.996502
11.594,13.925459
29.025,27.736275
22.621,21.105637
22.777,26.053871
17.289,19.341246
12.925,14.118368
24.321,23.646484
25.906,23.368164
26.908,26.505802
16.953,17.882036
23.793,23.196487
21.791,20.300825
24.874,26.352102
14.775,15.762437
21.572,19.775663
27.416,23.887648
26.424,24.597849
21.846,20.975351
23.541,22.452831
17.834,18.803705
19.269,20.538465
25.409,23.4012
18.045,17.727924
26.082,25.396265
27.158,25.638021
17.705,19.896637
24.43,23.092688
17.907,17.79949
24.433,22.586296
23.941,20.359808
20.665,21.589111
20.257,20.126152
16.222,14.671177
25.641,25.23839
16.327,15.795913
20.101,24.104366
24.088,22.679537
27.852,26.402376
21.668,25.213657
14.759,14.622429
22.445,22.550093
27.656,24.825699
21.002,23.210653
26.737,26.148237
17.77,18.304218
22.317,20.574623
24.747,24.808483
23.541,23.65753
25.908,24.495398
24.229,23.548288
23.722,24.846571
27.587,22.780268
21.823,23.590576
19.621,22.515474
21.736,20.499771
29.644,28.465456
25.318,24.410429
12.984,14.250569
17.987,17.50098
19.402,19.045414
21.269,24.004711
22.388,19.842867
22.825,20.893656
20.453,22.19677
21.461,22.943586
19.742,19.06976
15.412,16.267746
27.402,25.925766
15.705,15.978717
18.697,22.803782
21.869,22.277494
16.87,16.36767
23.811,24.107988
20.756,20.837494
17.06,17.165524
24.388,23.882887
26.955,27.3353
20.528,19.253223
25.632,27.679096
15.859,16.734785
18.221,17.499777
23.643,24.57687
11.642,12.171969
18.578,20.387701
22.764,23.406128
20.962,21.687948
12.656,15.313693
14.074,15.030303
20.762,23.68928
22.906,21.559752
25.676,26.485365
18.994,18.208773
20.643,20.110533
18.73,23.194359
25.989,24.220514
9.179,9.436901
15.973,15.338474
20.328,20.69052
19.635,21.3958
20.63,24.55018
22.143,20.17702
21.987,20.75801
12.956,13.443873
24.794,24.592953
22.484,22.671928
27.764,26.725817
25.958,25.592182
21.161,22.669659
27.431,26.493683
24.378,25.762997
13.225,12.95831
23.302,21.394218
16.373,16.658367
22.881,23.041723
11.813,11.009427
19.104,18.702488
21.59,22.890186
28.348,23.449839
19.375,19.193752
16.555,14.902792
15.251,16.057413
18.241,19.293125
23.123,24.796667
25.103,26.16164
20.029,20.560276
17.877,18.56681
20.277,23.400782
16.958,17.798101
19.726,19.420973
23.841,22.517147
21.556,21.902609
21.35,20.393076
12.992,13.913411
18.563,18.306684
30.732,30.927015
29.176,25.666348
19.072,18.451693
21.714,23.60229
21.54,23.91221
17.398,17.993385
20.152,21.46045
21.92,21.66807
19.629,18.299665
25.397,23.614365
27.731,26.863976
19.811,20.370823
19.408,18.882614
25.753,24.792734
23.309,21.631191
22.293,22.667267
25.581,21.36063
17.516,19.166754
22.925,22.063261
14.198,13.866011
14.913,16.245726
20.053,18.073374
24.785,22.842487
15.256,16.765768
21.418,23.579819
20.693,20.765385
25.437,23.940914
24.512,26.887516
19.527,20.60062
21.138,21.405985
20.55,19.709724
13.15,13.9698515
20.32,19.936932
27.73,24.419777
17.206,18.578321
17.541,20.43484
20.757,20.29744
28.346,23.953375
25.92,26.663927
17.682,17.29223
20.692,18.428526
18.839,18.586775
21.671,23.7338
16.935,17.765951
21.091,19.087591
18.584,18.865473
27.554,25.50165
23.056,22.995758
24.802,22.554344
14.873,15.170586
24.005,24.481466
19.259,18.994263
21.023,19.381102
20.105,19.01605
27.468,26.993065
30.22,27.949001
18.602,17.748037
20.771,20.51661
27.209,27.200096
19.453,19.377005
15.576,15.747833
22.015,22.797962
22.046,20.277767
19.647,19.080404
11.304,12.754787
28.605,29.437225
29.33,28.897326
21.032,19.902983
24.46,23.703426
20.813,22.55362
19.322,17.850798
17.341,19.583895
17.913,21.171394
21.161,20.132177
19.01,18.679426
22.565,21.28603
20.923,19.63106
23.618,23.718094
23.607,22.89242
19.593,22.986488
22.226,22.99233
20.929,20.216604
17.52,18.86375
21.538,24.3091
14.476,13.948616
16.195,14.70497
16.752,16.947344
20.258,19.12573
18.597,18.477472
25.632,23.612185
19.654,18.73913
19.73,21.329216
21.307,22.11641
15.081,16.656351
20.052,21.719465
20.754,18.993576
23.588,23.44264
27.966,32.119747
15.655,16.807598
19.402,21.642904
16.116,17.130482
20.576,20.410122
27.088,25.183409
24.646,24.63736
24.274,23.59445
18.011,19.581797
21.302,24.942846
18.877,20.392431
16.363,16.581192
21.63,24.027199
24.891,23.482756
18.893,21.559582
22.719,20.754946
30.105,32.395153
17.739,16.630022
21.168,22.78892
25.994,26.099464
14.46,14.490755
17.471,20.653847
17.221,18.552746
24.68,23.958746
18.227,18.855368
26.582,23.274336
20.191,20.97462
21.709,21.067472
30.922,27.038214
26.103,23.954098
15.138,16.930075
19.817,18.63709
19.948,19.186693
17.676,17.372599
22.024,20.650843
19.809,19.625526
24.078,22.33789
19.19,20.457987
21.509,21.4497
18.117,20.235025
12.731,12.681955
20.342,18.60369
27.601,27.193304
21.618,22.75209
23.279,22.074598
29.598,26.072575
24.676,24.721268
17.461,16.300856
17.03,20.174177
20.71,19.60823
23.689,25.889168
28.645,26.200762
25.478,26.401632
23.608,25.431051
18.967,18.406565
18.817,18.274261
21.123,22.947872
24.817,25.571331
23.625,24.071465
20.205,23.482244
17.276,19.889828
24.223,25.876265
19.338,19.150528
20.872,22.558176
17.717,19.331385
28.015,26.977747
16.67,16.663269
26.475,28.218668
19.859,19.204063
29.201,27.812868
24.316,22.869072
20.716,19.347652
19.287,20.44989
17.816,18.597622
19.836,21.058033
31.394,28.9696
21.009,19.11316
32.254,29.89134
14.935,15.782884
25.619,25.655775
21.149,22.334408
24.35,27.29885
25.069,27.630497
16.51,18.58059
17.978,19.458826
24.652,24.480457
23.377,22.89123
21.956,21.797022
19.779,20.033587
21.9,23.885048
21.102,22.649422
14.096,14.301577
19.241,19.82341
23.248,20.624308
19.305,17.575224
18.955,21.389912
19.881,18.909426
25.036,23.905586
12.439,12.758684
22.903,21.723799
18.121,16.762438
18.467,17.806984
28.168,26.956287
21.549,21.362223
22.928,19.987108
27.015,23.871332
18.066,19.245005
24.664,25.477892
29.181,25.126497
24.939,24.945827
24.41,23.592762
18.281,18.296448
20.388,22.33367
17.923,19.659765
26.159,23.849047
25.303,25.305218
18.22,19.327595
18.78,19.67175
22.303,19.461445
25.991,25.19152
18.677,21.648165
16.605,17.814049
21.541,24.006042
15.958,15.555296
17.134,20.415134
17.107,16.356625
15.969,16.23527
22.783,22.27136
15.446,15.122209
21.457,22.241238
17.921,19.581936
26.241,26.461824
30.199,30.832315
27.584,25.440435
16.451,18.404327
24.765,23.198162
34.041,31.449596
19.794,21.019402
21.638,22.8221
19.246,17.640615
20.078,19.58435
24.444,22.224922
25.159,24.81993
22.891,21.301466
19.342,19.408741
17.345,18.32088
15.411,14.237004
21.719,22.886871
13.899,16.92988
20.903,19.595898
27.406,29.982689
18.503,17.645338
24.227,24.858534
21.801,23.513805
21.105,20.560623
21.325,24.751467
24.645,26.540308
14.363,15.460895
23.641,19.370668
23.089,22.632278
17.851,20.19086
19.841,23.34446
29.684,30.312239
21.499,21.44488
25.369,26.976381
19.993,19.60168
23.571,23.564075
19.801,19.148851
17.386,17.080416
17.895,18.62204
30.089,28.479023
24.985,24.480587
20.026,19.559427
19.091,17.713219
23.349,22.045424
21.161,20.91273
22.536,23.443987
19.245,19.334206
22.562,23.310051
24.274,25.44144
16.564,15.745829
15.227,16.31177
21.857,21.078836
18.767,16.742859
23.45,24.515554
25.423,27.85057
18.076,18.270893
23.463,22.78501
19.203,18.842398
21.735,24.306583
28.199,27.309649
20.239,20.684072
18.544,19.969194
21.536,21.649004
21.002,25.109758
24.532,26.697132
19.895,19.3733
27.273,24.78926
16.618,16.445805
27.137,25.88695
25.843,23.692722
14.525,15.616447
26.567,26.15569
24.611,25.136232
